ORG_CODE,DISTRICT_NAME,COUNTY,Grade,District_Total,Black,Asian,Hispanic,Multiracial,NativeAmerican,NativeHawaiianPacificIslander,White
0044,Brockton,Plymouth,K,1149,709,10,208,47,2,3,170
0044,Brockton,Plymouth,PK,212,115,2,37,12,0,1,45
0045,Brookfield,Worcester,Gr.1,35,1,0,3,2,0,0,29
0045,Brookfield,Worcester,Gr.2,35,0,0,2,0,0,0,33
0045,Brookfield,Worcester,Gr.3,40,0,0,3,2,0,0,35
0045,Brookfield,Worcester,Gr.4,35,0,0,2,2,0,0,31
0045,Brookfield,Worcester,Gr.5,41,0,0,1,0,0,0,40
0045,Brookfield,Worcester,Gr.6,36,0,0,1,2,0,0,33
0045,Brookfield,Worcester,Gr.7,0,***,***,***,***,***,***,***
0045,Brookfield,Worcester,Gr.8,0,***,***,***,***,***,***,***
0045,Brookfield,Worcester,Gr.9,0,***,***,***,***,***,***,***
0045,Brookfield,Worcester,Gr.10,0,***,***,***,***,***,***,***
0045,Brookfield,Worcester,Gr.11,0,***,***,***,***,***,***,***
0045,Brookfield,Worcester,Gr.12,0,***,***,***,***,***,***,***
0045,Brookfield,Worcester,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0045,Brookfield,Worcester,K,32,0,0,3,1,0,0,28
0045,Brookfield,Worcester,PK,12,0,0,1,1,0,0,10
0046,Brookline,Norfolk,Gr.1,501,20,135,48,50,1,1,246
0046,Brookline,Norfolk,Gr.2,505,29,119,45,59,0,0,253
0046,Brookline,Norfolk,Gr.3,545,33,128,47,70,1,0,266
0046,Brookline,Norfolk,Gr.4,495,36,122,48,58,0,0,231
0046,Brookline,Norfolk,Gr.5,543,29,101,44,58,0,0,311
0046,Brookline,Norfolk,Gr.6,568,32,118,56,60,0,0,302
0046,Brookline,Norfolk,Gr.7,503,25,90,56,47,0,1,284
0046,Brookline,Norfolk,Gr.8,555,32,83,64,46,0,0,330
0046,Brookline,Norfolk,Gr.9,509,32,86,79,56,0,0,256
0046,Brookline,Norfolk,Gr.10,490,50,72,53,52,0,0,263
0046,Brookline,Norfolk,Gr.11,515,31,71,64,52,0,1,296
0046,Brookline,Norfolk,Gr.12,503,45,88,65,41,0,1,263
0046,Brookline,Norfolk,SPED_Beyond_Grade_12,18,1,2,3,3,0,0,9
0046,Brookline,Norfolk,K,488,25,123,53,72,0,0,215
0046,Brookline,Norfolk,PK,153,9,37,17,20,0,0,70
0048,Burlington,Middlesex,Gr.1,269,24,48,21,12,0,0,164
0048,Burlington,Middlesex,Gr.2,282,17,48,17,12,0,0,188
0048,Burlington,Middlesex,Gr.3,286,18,65,20,17,0,0,166
0048,Burlington,Middlesex,Gr.4,297,25,56,25,14,0,0,177
0048,Burlington,Middlesex,Gr.5,277,18,46,25,16,2,0,170
0048,Burlington,Middlesex,Gr.6,256,15,51,12,8,0,0,170
0048,Burlington,Middlesex,Gr.7,239,20,33,10,4,0,0,172
0048,Burlington,Middlesex,Gr.8,256,17,53,14,14,0,0,158
0048,Burlington,Middlesex,Gr.9,205,14,35,15,5,3,0,133
0048,Burlington,Middlesex,Gr.10,218,12,31,15,10,0,0,150
0048,Burlington,Middlesex,Gr.11,229,26,34,23,10,1,0,135
0048,Burlington,Middlesex,Gr.12,241,14,28,12,10,1,0,176
0048,Burlington,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0048,Burlington,Middlesex,K,260,20,49,15,3,0,0,173
0048,Burlington,Middlesex,PK,73,6,29,6,3,0,0,29
0049,Cambridge,Middlesex,Gr.1,531,103,89,61,46,1,0,231
0049,Cambridge,Middlesex,Gr.2,525,106,77,61,51,0,0,230
0049,Cambridge,Middlesex,Gr.3,534,99,64,75,65,2,1,228
0049,Cambridge,Middlesex,Gr.4,481,113,56,54,51,0,0,207
0049,Cambridge,Middlesex,Gr.5,477,106,50,71,45,3,0,202
0049,Cambridge,Middlesex,Gr.6,424,95,54,67,44,1,0,163
0049,Cambridge,Middlesex,Gr.7,403,99,43,63,41,2,0,155
0049,Cambridge,Middlesex,Gr.8,417,116,44,59,40,1,1,156
0049,Cambridge,Middlesex,Gr.9,428,114,43,73,36,0,0,162
0049,Cambridge,Middlesex,Gr.10,478,128,45,79,44,0,3,179
0049,Cambridge,Middlesex,Gr.11,476,129,46,65,46,2,2,186
0049,Cambridge,Middlesex,Gr.12,451,128,47,60,30,2,2,182
0049,Cambridge,Middlesex,SPED_Beyond_Grade_12,14,8,0,3,0,0,0,3
0049,Cambridge,Middlesex,K,591,96,85,85,67,0,0,258
0049,Cambridge,Middlesex,PK,448,85,76,47,48,0,0,192
0050,Canton,Norfolk,Gr.1,241,17,19,14,23,0,0,168
0050,Canton,Norfolk,Gr.2,234,19,29,11,21,0,0,154
0050,Canton,Norfolk,Gr.3,221,16,29,20,15,0,0,141
0050,Canton,Norfolk,Gr.4,256,34,27,16,16,0,0,163
0050,Canton,Norfolk,Gr.5,250,28,29,17,16,0,0,160
0050,Canton,Norfolk,Gr.6,242,26,34,16,17,0,3,146
0050,Canton,Norfolk,Gr.7,283,29,27,8,18,2,2,197
0050,Canton,Norfolk,Gr.8,243,34,28,7,13,0,0,161
0050,Canton,Norfolk,Gr.9,213,33,24,12,11,0,0,133
0050,Canton,Norfolk,Gr.10,209,23,18,12,10,0,0,146
0050,Canton,Norfolk,Gr.11,265,31,33,19,7,0,0,175
0050,Canton,Norfolk,Gr.12,258,34,36,14,15,0,0,159
0050,Canton,Norfolk,SPED_Beyond_Grade_12,6,1,0,0,0,0,0,5
0050,Canton,Norfolk,K,219,14,26,13,21,0,0,145
0050,Canton,Norfolk,PK,24,3,4,2,1,0,0,14
0051,Carlisle,Middlesex,Gr.1,51,1,6,4,1,0,0,39
0051,Carlisle,Middlesex,Gr.2,63,2,11,5,7,0,1,37
0051,Carlisle,Middlesex,Gr.3,68,0,5,4,6,0,0,53
0051,Carlisle,Middlesex,Gr.4,68,0,9,7,5,0,0,47
0051,Carlisle,Middlesex,Gr.5,58,0,7,2,2,0,0,47
0051,Carlisle,Middlesex,Gr.6,66,0,9,3,11,0,0,43
0051,Carlisle,Middlesex,Gr.7,78,0,9,2,6,0,0,61
0051,Carlisle,Middlesex,Gr.8,65,0,6,2,8,0,0,49
0051,Carlisle,Middlesex,Gr.9,0,***,***,***,***,***,***,***
0051,Carlisle,Middlesex,Gr.10,0,***,***,***,***,***,***,***
0051,Carlisle,Middlesex,Gr.11,0,***,***,***,***,***,***,***
0051,Carlisle,Middlesex,Gr.12,0,***,***,***,***,***,***,***
0051,Carlisle,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0051,Carlisle,Middlesex,K,53,0,11,2,2,0,0,38
0051,Carlisle,Middlesex,PK,9,0,2,1,1,0,0,5
0052,Carver,Plymouth,Gr.1,127,6,0,3,2,0,0,116
0052,Carver,Plymouth,Gr.2,124,1,0,3,3,0,0,117
0052,Carver,Plymouth,Gr.3,108,3,0,1,1,0,0,103
0052,Carver,Plymouth,Gr.4,139,3,0,1,2,0,0,133
0052,Carver,Plymouth,Gr.5,112,4,0,3,1,0,0,104
0052,Carver,Plymouth,Gr.6,114,4,1,2,1,1,0,105
0052,Carver,Plymouth,Gr.7,114,4,1,2,1,1,0,105
0052,Carver,Plymouth,Gr.8,125,0,0,5,0,1,1,118
0052,Carver,Plymouth,Gr.9,106,1,0,3,3,0,0,99
0052,Carver,Plymouth,Gr.10,98,0,0,0,0,2,0,96
0052,Carver,Plymouth,Gr.11,72,2,0,0,0,0,0,70
0052,Carver,Plymouth,Gr.12,104,0,1,0,2,0,0,101
0052,Carver,Plymouth,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0052,Carver,Plymouth,K,98,2,1,1,0,0,0,94
0052,Carver,Plymouth,PK,35,0,0,1,0,0,0,34
0056,Chelmsford,Middlesex,Gr.1,349,9,56,27,12,2,0,243
0056,Chelmsford,Middlesex,Gr.2,381,9,75,34,14,1,0,248
0056,Chelmsford,Middlesex,Gr.3,391,19,83,28,11,1,1,248
0056,Chelmsford,Middlesex,Gr.4,373,18,54,30,13,1,0,257
0056,Chelmsford,Middlesex,Gr.5,363,13,52,42,17,0,0,239
0056,Chelmsford,Middlesex,Gr.6,383,18,50,32,23,0,1,259
0056,Chelmsford,Middlesex,Gr.7,393,18,66,25,13,2,0,269
0056,Chelmsford,Middlesex,Gr.8,359,11,51,26,15,2,0,254
0056,Chelmsford,Middlesex,Gr.9,358,15,61,25,11,0,1,245
0056,Chelmsford,Middlesex,Gr.10,335,10,58,22,8,0,0,237
0056,Chelmsford,Middlesex,Gr.11,342,12,59,17,5,0,1,248
0056,Chelmsford,Middlesex,Gr.12,373,15,48,12,9,0,0,289
0056,Chelmsford,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0056,Chelmsford,Middlesex,K,350,18,71,29,14,1,1,216
0056,Chelmsford,Middlesex,PK,76,8,13,12,5,0,0,38
0057,Chelsea,Suffolk,Gr.1,490,21,0,437,4,1,0,27
0057,Chelsea,Suffolk,Gr.2,515,20,1,445,4,0,0,45
0057,Chelsea,Suffolk,Gr.3,515,29,0,434,10,0,0,42
0057,Chelsea,Suffolk,Gr.4,503,25,0,445,1,2,0,30
0057,Chelsea,Suffolk,Gr.5,422,18,0,368,7,0,0,29
0057,Chelsea,Suffolk,Gr.6,472,20,2,408,11,0,0,31
0057,Chelsea,Suffolk,Gr.7,505,24,0,441,9,3,0,28
0057,Chelsea,Suffolk,Gr.8,424,12,2,383,4,1,0,22
0057,Chelsea,Suffolk,Gr.9,432,18,0,380,4,1,0,29
0057,Chelsea,Suffolk,Gr.10,457,11,1,420,5,1,0,19
0057,Chelsea,Suffolk,Gr.11,368,17,0,332,5,1,0,13
0057,Chelsea,Suffolk,Gr.12,290,17,1,256,5,0,0,11
0057,Chelsea,Suffolk,SPED_Beyond_Grade_12,9,1,0,7,1,0,0,0
0057,Chelsea,Suffolk,K,477,30,0,404,5,2,0,36
0057,Chelsea,Suffolk,PK,57,7,0,43,2,0,0,5
0061,Chicopee,Hampden,Gr.1,464,27,4,195,19,0,0,219
0061,Chicopee,Hampden,Gr.2,459,28,13,187,13,0,0,218
0061,Chicopee,Hampden,Gr.3,505,26,12,210,17,0,1,239
0061,Chicopee,Hampden,Gr.4,552,33,7,221,16,0,1,274
0061,Chicopee,Hampden,Gr.5,528,28,8,213,20,0,0,259
0061,Chicopee,Hampden,Gr.6,520,24,7,218,18,0,0,253
0061,Chicopee,Hampden,Gr.7,569,23,8,258,15,0,0,265
0061,Chicopee,Hampden,Gr.8,547,19,13,235,23,1,0,256
0061,Chicopee,Hampden,Gr.9,542,13,14,221,26,0,0,268
0061,Chicopee,Hampden,Gr.10,539,25,12,216,17,0,0,269
0061,Chicopee,Hampden,Gr.11,527,17,8,195,9,0,0,298
0061,Chicopee,Hampden,Gr.12,563,21,23,179,9,2,0,329
0061,Chicopee,Hampden,SPED_Beyond_Grade_12,2,***,***,***,***,***,***,***
0061,Chicopee,Hampden,K,412,15,7,188,21,0,1,180
0061,Chicopee,Hampden,PK,121,6,3,60,8,0,0,44
0063,Clarksburg,Berkshire,Gr.1,15,0,0,1,0,0,0,14
0063,Clarksburg,Berkshire,Gr.2,20,0,0,2,0,0,0,18
0063,Clarksburg,Berkshire,Gr.3,30,0,0,1,0,0,0,29
0063,Clarksburg,Berkshire,Gr.4,13,0,0,0,0,0,0,13
0063,Clarksburg,Berkshire,Gr.5,22,0,0,1,1,0,0,20
0063,Clarksburg,Berkshire,Gr.6,20,0,0,0,0,0,0,20
0063,Clarksburg,Berkshire,Gr.7,30,0,0,0,0,0,0,30
0063,Clarksburg,Berkshire,Gr.8,22,0,0,0,2,0,0,20
0063,Clarksburg,Berkshire,Gr.9,0,***,***,***,***,***,***,***
0063,Clarksburg,Berkshire,Gr.10,0,***,***,***,***,***,***,***
0063,Clarksburg,Berkshire,Gr.11,0,***,***,***,***,***,***,***
0063,Clarksburg,Berkshire,Gr.12,0,***,***,***,***,***,***,***
0063,Clarksburg,Berkshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0063,Clarksburg,Berkshire,K,18,0,1,0,0,0,0,17
0063,Clarksburg,Berkshire,PK,0,***,***,***,***,***,***,***
0064,Clinton,Worcester,Gr.1,124,4,0,33,2,0,0,85
0064,Clinton,Worcester,Gr.2,171,4,2,54,6,0,0,105
0064,Clinton,Worcester,Gr.3,135,2,0,43,4,0,0,86
0064,Clinton,Worcester,Gr.4,149,3,1,46,7,0,0,92
0064,Clinton,Worcester,Gr.5,140,3,2,39,2,0,0,94
0064,Clinton,Worcester,Gr.6,133,5,0,57,4,0,0,67
0064,Clinton,Worcester,Gr.7,165,6,2,40,5,0,0,112
0064,Clinton,Worcester,Gr.8,143,8,1,39,3,0,1,91
0064,Clinton,Worcester,Gr.9,135,2,1,51,1,0,0,80
0064,Clinton,Worcester,Gr.10,120,7,1,41,1,0,0,70
0064,Clinton,Worcester,Gr.11,103,3,2,37,2,0,0,59
0064,Clinton,Worcester,Gr.12,121,7,4,29,2,0,0,79
0064,Clinton,Worcester,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***
0064,Clinton,Worcester,K,146,3,3,43,7,0,0,90
0064,Clinton,Worcester,PK,41,1,0,16,0,0,0,24
0065,Cohasset,Norfolk,Gr.1,105,7,0,2,5,0,0,91
0065,Cohasset,Norfolk,Gr.2,103,4,1,1,0,0,0,97
0065,Cohasset,Norfolk,Gr.3,103,2,1,3,0,0,0,97
0065,Cohasset,Norfolk,Gr.4,114,2,2,1,4,0,0,105
0065,Cohasset,Norfolk,Gr.5,94,2,3,1,0,0,0,88
0065,Cohasset,Norfolk,Gr.6,119,5,3,0,6,0,0,105
0065,Cohasset,Norfolk,Gr.7,130,4,1,1,0,0,0,124
0065,Cohasset,Norfolk,Gr.8,108,4,1,0,3,0,0,100
0065,Cohasset,Norfolk,Gr.9,103,3,3,1,2,0,0,94
0065,Cohasset,Norfolk,Gr.10,116,4,4,1,2,0,0,105
0065,Cohasset,Norfolk,Gr.11,103,3,2,2,2,2,0,92
0065,Cohasset,Norfolk,Gr.12,125,2,4,2,1,0,0,116
0065,Cohasset,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0065,Cohasset,Norfolk,K,100,0,0,2,2,1,0,95
0065,Cohasset,Norfolk,PK,25,0,2,0,0,0,0,23
0067,Concord,Middlesex,Gr.1,217,12,16,15,19,0,0,155
0067,Concord,Middlesex,Gr.2,220,10,18,12,12,0,0,168
0067,Concord,Middlesex,Gr.3,229,12,14,20,19,0,0,164
0067,Concord,Middlesex,Gr.4,209,5,20,13,12,0,0,159
0067,Concord,Middlesex,Gr.5,233,10,15,20,11,0,0,177
0067,Concord,Middlesex,Gr.6,215,9,11,15,21,0,0,159
0067,Concord,Middlesex,Gr.7,230,18,16,19,12,0,0,165
0067,Concord,Middlesex,Gr.8,236,11,25,12,11,0,0,177
0067,Concord,Middlesex,Gr.9,0,***,***,***,***,***,***,***
0067,Concord,Middlesex,Gr.10,0,***,***,***,***,***,***,***
0067,Concord,Middlesex,Gr.11,0,***,***,***,***,***,***,***
0067,Concord,Middlesex,Gr.12,0,***,***,***,***,***,***,***
0067,Concord,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0067,Concord,Middlesex,K,175,9,12,11,12,1,0,130
0067,Concord,Middlesex,PK,37,1,5,1,2,0,1,27
0068,Conway,Franklin,Gr.1,16,0,0,0,1,0,0,15
0068,Conway,Franklin,Gr.2,17,1,0,0,0,0,0,16
0068,Conway,Franklin,Gr.3,16,0,0,2,0,0,0,14
0068,Conway,Franklin,Gr.4,19,0,0,2,0,0,0,17
0068,Conway,Franklin,Gr.5,20,0,0,0,1,0,0,19
0068,Conway,Franklin,Gr.6,17,0,0,1,0,0,0,16
0068,Conway,Franklin,Gr.7,0,***,***,***,***,***,***,***
0068,Conway,Franklin,Gr.8,0,***,***,***,***,***,***,***
0068,Conway,Franklin,Gr.9,0,***,***,***,***,***,***,***
0068,Conway,Franklin,Gr.10,0,***,***,***,***,***,***,***
0068,Conway,Franklin,Gr.11,0,***,***,***,***,***,***,***
0068,Conway,Franklin,Gr.12,0,***,***,***,***,***,***,***
0068,Conway,Franklin,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0068,Conway,Franklin,K,13,0,0,1,0,0,0,12
0068,Conway,Franklin,PK,7,0,0,0,1,0,0,6
0071,Danvers,Essex,Gr.1,256,5,6,15,6,0,1,223
0071,Danvers,Essex,Gr.2,261,9,4,30,5,0,0,213
0071,Danvers,Essex,Gr.3,256,6,6,22,10,0,0,212
0071,Danvers,Essex,Gr.4,265,7,10,21,9,1,0,217
0071,Danvers,Essex,Gr.5,262,5,7,27,8,0,0,215
0071,Danvers,Essex,Gr.6,273,1,8,29,2,0,0,233
0071,Danvers,Essex,Gr.7,258,3,7,23,7,0,0,218
0071,Danvers,Essex,Gr.8,259,10,3,23,8,0,0,215
0071,Danvers,Essex,Gr.9,218,7,7,17,6,0,0,181
0071,Danvers,Essex,Gr.10,205,4,7,17,5,0,0,172
0071,Danvers,Essex,Gr.11,205,5,6,20,7,0,0,167
0071,Danvers,Essex,Gr.12,236,4,3,24,7,0,0,198
0071,Danvers,Essex,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***
0071,Danvers,Essex,K,264,7,5,13,2,1,0,236
0071,Danvers,Essex,PK,87,5,1,9,1,0,0,71
0072,Dartmouth,Bristol,Gr.1,251,1,2,11,15,0,0,222
0072,Dartmouth,Bristol,Gr.2,235,2,2,14,15,0,0,202
0072,Dartmouth,Bristol,Gr.3,238,5,1,5,18,0,0,209
0072,Dartmouth,Bristol,Gr.4,250,2,2,12,16,0,0,218
0072,Dartmouth,Bristol,Gr.5,236,2,4,12,17,0,0,201
0072,Dartmouth,Bristol,Gr.6,284,4,3,16,20,0,0,241
0072,Dartmouth,Bristol,Gr.7,280,3,1,17,12,0,0,247
0072,Dartmouth,Bristol,Gr.8,308,3,2,16,18,0,1,268
0072,Dartmouth,Bristol,Gr.9,260,8,0,16,16,0,0,220
0072,Dartmouth,Bristol,Gr.10,242,7,0,14,23,0,0,198
0072,Dartmouth,Bristol,Gr.11,282,6,0,13,21,0,0,242
0072,Dartmouth,Bristol,Gr.12,261,8,1,11,20,0,0,221
0072,Dartmouth,Bristol,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0072,Dartmouth,Bristol,K,213,0,3,16,11,0,0,183
0072,Dartmouth,Bristol,PK,79,1,0,8,3,0,0,67
0073,Dedham,Norfolk,Gr.1,217,13,7,32,19,0,0,146
0073,Dedham,Norfolk,Gr.2,183,8,5,31,13,0,0,126
0073,Dedham,Norfolk,Gr.3,175,13,3,29,8,0,1,121
0073,Dedham,Norfolk,Gr.4,187,15,3,43,10,0,0,116
0073,Dedham,Norfolk,Gr.5,171,16,3,31,10,0,0,111
0073,Dedham,Norfolk,Gr.6,203,19,7,32,10,0,0,135
0073,Dedham,Norfolk,Gr.7,209,12,2,28,9,0,0,158
0073,Dedham,Norfolk,Gr.8,247,20,4,43,12,1,0,167
0073,Dedham,Norfolk,Gr.9,163,15,8,23,7,0,0,110
0073,Dedham,Norfolk,Gr.10,172,15,4,31,3,0,0,119
0073,Dedham,Norfolk,Gr.11,170,12,2,27,3,0,0,126
0073,Dedham,Norfolk,Gr.12,177,16,6,22,6,0,0,127
0073,Dedham,Norfolk,SPED_Beyond_Grade_12,8,0,0,3,0,0,0,5
0073,Dedham,Norfolk,K,202,10,1,30,21,0,0,140
0073,Dedham,Norfolk,PK,72,1,3,6,4,0,0,58
0074,Deerfield,Franklin,Gr.1,52,0,0,6,4,0,0,42
0074,Deerfield,Franklin,Gr.2,39,0,0,2,4,0,0,33
0074,Deerfield,Franklin,Gr.3,54,0,0,2,2,0,0,50
0074,Deerfield,Franklin,Gr.4,47,0,1,2,5,0,0,39
0074,Deerfield,Franklin,Gr.5,38,0,0,2,2,0,0,34
0074,Deerfield,Franklin,Gr.6,49,0,0,5,4,0,0,40
0074,Deerfield,Franklin,Gr.7,0,***,***,***,***,***,***,***
0074,Deerfield,Franklin,Gr.8,0,***,***,***,***,***,***,***
0074,Deerfield,Franklin,Gr.9,0,***,***,***,***,***,***,***
0074,Deerfield,Franklin,Gr.10,0,***,***,***,***,***,***,***
0074,Deerfield,Franklin,Gr.11,0,***,***,***,***,***,***,***
0074,Deerfield,Franklin,Gr.12,0,***,***,***,***,***,***,***
0074,Deerfield,Franklin,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0074,Deerfield,Franklin,K,24,0,0,1,2,0,0,21
0074,Deerfield,Franklin,PK,8,0,0,0,2,0,0,6
0077,Douglas,Worcester,Gr.1,91,1,0,7,3,0,0,80
0077,Douglas,Worcester,Gr.2,83,0,1,5,2,0,0,75
0077,Douglas,Worcester,Gr.3,74,0,0,3,7,0,0,64
0077,Douglas,Worcester,Gr.4,95,0,0,4,6,0,0,85
0077,Douglas,Worcester,Gr.5,95,0,1,8,2,0,0,84
0077,Douglas,Worcester,Gr.6,89,1,0,4,2,0,0,82
0077,Douglas,Worcester,Gr.7,86,0,1,3,4,0,0,78
0077,Douglas,Worcester,Gr.8,101,1,1,3,2,0,0,94
0077,Douglas,Worcester,Gr.9,84,0,1,3,3,0,0,77
0077,Douglas,Worcester,Gr.10,75,1,1,7,0,0,0,66
0077,Douglas,Worcester,Gr.11,94,1,1,5,2,0,1,84
0077,Douglas,Worcester,Gr.12,93,2,2,2,2,0,1,84
0077,Douglas,Worcester,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0077,Douglas,Worcester,K,60,0,0,2,1,0,0,57
0077,Douglas,Worcester,PK,31,1,0,1,1,0,0,28
0078,Dover,Norfolk,Gr.1,80,2,11,9,1,0,0,57
0078,Dover,Norfolk,Gr.2,76,4,11,1,5,0,0,55
0078,Dover,Norfolk,Gr.3,75,3,11,0,5,0,0,56
0078,Dover,Norfolk,Gr.4,88,4,16,4,6,0,0,58
0078,Dover,Norfolk,Gr.5,87,2,12,5,4,0,0,64
0078,Dover,Norfolk,Gr.6,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,Gr.7,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,Gr.8,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,Gr.9,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,Gr.10,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,Gr.11,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,Gr.12,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0078,Dover,Norfolk,K,61,1,6,1,3,0,0,50
0078,Dover,Norfolk,PK,8,0,1,0,1,0,0,6
0079,Dracut,Middlesex,Gr.1,308,22,22,37,7,0,0,220
0079,Dracut,Middlesex,Gr.2,307,16,25,46,3,1,0,216
0079,Dracut,Middlesex,Gr.3,311,25,21,33,7,0,0,225
0079,Dracut,Middlesex,Gr.4,275,15,21,36,3,0,0,200
0079,Dracut,Middlesex,Gr.5,309,19,29,40,5,0,0,216
0079,Dracut,Middlesex,Gr.6,294,23,14,42,8,0,0,207
0079,Dracut,Middlesex,Gr.7,303,24,21,33,6,0,0,219
0079,Dracut,Middlesex,Gr.8,323,21,22,45,3,0,0,232
0079,Dracut,Middlesex,Gr.9,211,9,24,21,2,1,0,154
0079,Dracut,Middlesex,Gr.10,214,18,19,16,7,3,0,151
0079,Dracut,Middlesex,Gr.11,227,27,17,18,7,2,0,156
0079,Dracut,Middlesex,Gr.12,229,22,20,19,6,3,0,159
0079,Dracut,Middlesex,SPED_Beyond_Grade_12,8,1,0,0,0,0,0,7
0079,Dracut,Middlesex,K,300,22,18,44,5,1,0,210
0079,Dracut,Middlesex,PK,40,9,7,5,0,0,0,19
0082,Duxbury,Plymouth,Gr.1,170,2,3,8,8,0,0,149
0082,Duxbury,Plymouth,Gr.2,175,1,1,3,4,0,0,166
0082,Duxbury,Plymouth,Gr.3,194,1,0,5,8,0,0,180
0082,Duxbury,Plymouth,Gr.4,195,0,2,4,6,0,0,183
0082,Duxbury,Plymouth,Gr.5,217,2,0,8,6,0,0,201
0082,Duxbury,Plymouth,Gr.6,194,1,3,4,15,0,0,171
0082,Duxbury,Plymouth,Gr.7,227,1,3,8,7,0,0,208
0082,Duxbury,Plymouth,Gr.8,245,0,3,6,6,1,0,229
0082,Duxbury,Plymouth,Gr.9,242,2,7,5,12,0,0,216
0082,Duxbury,Plymouth,Gr.10,241,0,2,4,7,0,0,228
0082,Duxbury,Plymouth,Gr.11,226,0,3,5,10,1,0,207
0082,Duxbury,Plymouth,Gr.12,249,2,6,6,6,0,0,229
0082,Duxbury,Plymouth,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***
0082,Duxbury,Plymouth,K,185,2,2,3,9,0,0,169
0082,Duxbury,Plymouth,PK,29,0,0,1,2,0,0,26
0083,East Bridgewater,Plymouth,Gr.1,143,6,2,4,5,2,0,124
0083,East Bridgewater,Plymouth,Gr.2,139,8,1,4,5,0,0,121
0083,East Bridgewater,Plymouth,Gr.3,165,8,1,11,6,0,0,139
0083,East Bridgewater,Plymouth,Gr.4,149,3,1,3,7,1,0,134
0083,East Bridgewater,Plymouth,Gr.5,164,9,3,5,7,1,0,139
0083,East Bridgewater,Plymouth,Gr.6,149,8,0,7,5,1,0,128
0083,East Bridgewater,Plymouth,Gr.7,178,9,1,6,7,1,0,154
0083,East Bridgewater,Plymouth,Gr.8,172,14,0,2,6,1,1,148
0083,East Bridgewater,Plymouth,Gr.9,143,3,0,4,4,0,0,132
0083,East Bridgewater,Plymouth,Gr.10,164,5,3,3,3,1,0,149
0083,East Bridgewater,Plymouth,Gr.11,160,3,0,4,1,1,0,151
0083,East Bridgewater,Plymouth,Gr.12,151,6,3,3,3,0,0,136
0083,East Bridgewater,Plymouth,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0083,East Bridgewater,Plymouth,K,134,6,1,6,1,0,0,120
0083,East Bridgewater,Plymouth,PK,71,3,0,0,1,1,0,66
0085,Eastham,Barnstable,Gr.1,30,2,0,1,3,0,0,24
0085,Eastham,Barnstable,Gr.2,28,1,2,2,2,0,0,21
0085,Eastham,Barnstable,Gr.3,29,4,0,2,0,0,0,23
0085,Eastham,Barnstable,Gr.4,34,3,1,0,2,0,0,28
0085,Eastham,Barnstable,Gr.5,30,3,1,1,0,0,0,25
0085,Eastham,Barnstable,Gr.6,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,Gr.7,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,Gr.8,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,Gr.9,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,Gr.10,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,Gr.11,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,Gr.12,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0085,Eastham,Barnstable,K,21,3,0,1,3,0,0,14
0085,Eastham,Barnstable,PK,22,2,0,3,5,0,0,12
0086,Easthampton,Hampshire,Gr.1,117,1,2,20,9,0,0,85
0086,Easthampton,Hampshire,Gr.2,116,0,2,17,2,0,0,95
0086,Easthampton,Hampshire,Gr.3,107,1,5,17,5,2,0,77
0086,Easthampton,Hampshire,Gr.4,113,0,1,12,10,1,0,89
0086,Easthampton,Hampshire,Gr.5,126,1,5,24,8,1,0,87
0086,Easthampton,Hampshire,Gr.6,110,1,3,18,3,0,0,85
0086,Easthampton,Hampshire,Gr.7,92,1,7,15,1,0,0,68
